1:{'megfigyelt': 'abor', 'radioamator sorszama': '13', 'azonosito': 1013, 'nap': 1, 'uzenet szovege': '#abor# #e#tun###agy#szel#2# #o##h#d#g ##rkasn#o#oka# #a#tunk e####a#akn##$#$#$##$$$$$$####'}
105:{'megfigyelt': 'ana', 'radioamator sorszama': '3', 'azonosito': 5003, 'nap': 5, 'uzenet szovege': 'a######na# f#rka### n## #elen#kez#ek ##om#k vo#tak#$$#$$$$$$$$$$$#$$#$#$#$$$#$$$$#$##$$$$#'}
106:{'megfigyelt': '13/0tedselotegyegeszkahaladt', 'radioamator sorszama': '18', 'azonosito': 11018, 'nap': 11, 'uzenet szovege': '13/0###t##ed#s#elot##egy#egesz####ka#haladt vegig#a#pa#####enten$$###$$$$##$$$$$$$$#$$$$$$'}
107:{'megfigyelt': '03aatakon', 'radioamator sorszama': '12', 'azonosito': 6012, 'nap': 6, 'uzenet szovege': '0#3#a##atakon #ul# ##m#o###o#yk#k ja####tt#k##e####r#l##$$##$$#$#$#$$$$#$$$$$$#$#$##$$$$#$'}
108:{'megfigyelt': 'tabortvertnk', 'radioamator sorszama': '17', 'azonosito': 1017, 'nap': 1, 'uzenet szovege': 'tabort#vert#nk nagy #zel 20 f#k hi#e# far#a#n##mo#at #attu#k#### pa#aknal###$$#$$$$$$$$$##'}
109:{'megfigyelt': 'hoar', 'radioamator sorszama': '6', 'azonosito': 4006, 'nap': 4, 'uzenet szovege': 'ho###ar #iat##nem #olt#me###g##les#rendb#ra#t#k a fe#sz#r##est##$$$#$#$#$$$$#$###$$$$#$#$$'}
110:{'megfigyelt': 'taotveunk', 'radioamator sorszama': '6', 'azonosito': 1006, 'nap': 1, 'uzenet szovege': 'ta#o#t#ve##unk na#y#szel 20 #ok #id#g #a#k##nyomoka##la#tu## e#y ##ta#nal$$$#$##$#$$$$$$$#'}
111:{'megfigyelt': 'rofs', 'radioamator sorszama': '4', 'azonosito': 8004, 'nap': 8, 'uzenet szovege': '##rof####s na#f### en#hul# ###$$##$##$#$#$$$$#$$#$###$$#$$#$#$##$$$$$#$##$$$##$$$$$#$#$$##'}
112:{'megfigyelt': '3rossz', 'radioamator sorszama': '6', 'azonosito': 3006, 'nap': 3, 'uzenet szovege': '##3#rossz s#eli##ny#m#a#t#cs###r#v#d #d####$$$#$$$$#$#$#$########$#$$#$###$$$#$#$#$#####$$'}
113:{'megfigyelt': '/0', 'radioamator sorszama': '1', 'azonosito': 2001, 'nap': 2, 'uzenet szovege': '#/0 #gy dom##ol fi####tuk####s# ###aka#a#yoz##$$#$##$$##$$##$$#$$$$$##$$#$$$#$$$$$$$$$####'}
114:{'megfigyelt': 'veofnys', 'radioamator sorszama': '1', 'azonosito': 8001, 'nap': 8, 'uzenet szovege': 've#of#ny#s #apf#ny eny#ulo #do$$$$$$#$$$$#$$###$$$$##$$$$$$$$##$#$$#$$$$$$$$$$#$#$$#$$$#$$'}
115:{'megfigyelt': '0', 'radioamator sorszama': '14', 'azonosito': 11014, 'nap': 11, 'uzenet szovege': '###0 sotet##e# ##ot# eg# eg#s##fa#ka h##adt v#### a pa##k###n###$#$#$#$$$$#$$###$$$$$#$$#$'}
116:{'megfigyelt': '13/', 'radioamator sorszama': '11', 'azonosito': 11011, 'nap': 11, 'uzenet szovege': '13/# ######d#s ###t# #g# egesz#f#lka hal#d####gig # pa#a##me####$$$####$$$$$$$#$$$#$$#$#$#'}
117:{'megfigyelt': 'esakrolgykor', 'radioamator sorszama': '15', 'azonosito': 10015, 'nap': 10, 'uzenet szovege': 'es#akrol#gy#kor# fark##uv##tes#ha###tsz#k#$$$$#$$$##$#$$#$$#$$$#$$$#$#$#$$$$$$#$#$$$$#$$$#'}
118:{'megfigyelt': '/', 'radioamator sorszama': '14', 'azonosito': 7014, 'nap': 7, 'uzenet szovege': '#/# sotete####el#tt t##tek #el #z #rd##s#elen$$##$#$###$$$$$$####$#$##$#$#$##$$#$$##$$$$$#'}
119:{'megfigyelt': '3', 'radioamator sorszama': '11', 'azonosito': 6011, 'nap': 6, 'uzenet szovege': '##3 # #atakon##uli ##mb#n k#l###k ja#sz#t#ak d#l ko#ul$$$#$#$$$#$#$##$$$$$$$#$#$$####$$#$$'}
120:{'megfigyelt': '1/', 'radioamator sorszama': '15', 'azonosito': 9015, 'nap': 9, 'uzenet szovege': '1/# csa# a#nost#ny#j##e###me# del##oru###$#$$##$$#$$$$$$$$###$$$#$#$$#$$$#$$$#$$##$$$$$$##'}
121:{'megfigyelt': '130otetdeslottg', 'radioamator sorszama': '4', 'azonosito': 11004, 'nap': 11, 'uzenet szovege': '13#0##otet#des##lott##g# e#e## #al#a hal#dt###gi# a patak ###ten$$$$$###$$$$$###$$$$$$#$$$'}
122:{'megfigyelt': '1/0soet', 'radioamator sorszama': '16', 'azonosito': 11016, 'nap': 11, 'uzenet szovege': '1#/0#so#et#### e#o#t egy egesz#falka #a#adt v#gig## ##ta# me#te##$##$$##$$#$$#$$$$$###$$$#'}
123:{'megfigyelt': 'szakrol', 'radioamator sorszama': '18', 'azonosito': 10018, 'nap': 10, 'uzenet szovege': '#szakrol ##akori#fa#kas#v##tes #all#t##ik$$##$#$$$$$$$#$##$$$#$$$$$$$$##$#$$$##$#$$$#$##$$'}
124:{'megfigyelt': '13/0stetes', 'radioamator sorszama': '13', 'azonosito': 11013, 'nap': 11, 'uzenet szovege': '13/0#s#tete##s elot# egy###esz #alka###l#dt ve##g a pata# men#en##$####$$$$$$#$$$####$#$$$'}
125:{'megfigyelt': 'ovihariatt', 'radioamator sorszama': '15', 'azonosito': 4015, 'nap': 4, 'uzenet szovege': '#ovihar##iatt nem v##t m#g#igy#l## #e#dbe#akt## a f#lsze#e#est$###$$#$$###$$$$$$#$$$$$$$$#'}
126:{'megfigyelt': '1/', 'radioamator sorszama': '10', 'azonosito': 2010, 'nap': 2, 'uzenet szovege': '1/# egy do#bro# #igy#l#uk friss h#####d#l###$$$$##$$$$$$$$####$###$#$$$#$$##$#$$$$###$$$$#'}
127:{'megfigyelt': 'tabort', 'radioamator sorszama': '12', 'azonosito': 1012, 'nap': 1, 'uzenet szovege': 'tabort ve#tunk #a## #z#l 2# ##k###d#g #ar##s#y#mo#a###a###nk egy p##a#n##$#$$#$$#$$#$$$$$$'}
128:{'megfigyelt': 'vroenyes', 'radioamator sorszama': '17', 'azonosito': 8017, 'nap': 8, 'uzenet szovege': 'v#ro#enyes ####eny#e#yh##o ido$$$$#$$$$$$#$$#$###$$$#$$$$$$$$$$#$$$$#$###$$$#$#$$#$$$$#$$#'}
129:{'megfigyelt': '0/3', 'radioamator sorszama': '17', 'azonosito': 6017, 'nap': 6, 'uzenet szovege': '0/3 # pat#ko# #ul##d#mbon#kolyk## j##s#o##a##de# #oru#$$$######$$$$$#$$$##$$$$$#$$$$##$$$$'}
130:{'megfigyelt': '/0', 'radioamator sorszama': '3', 'azonosito': 9003, 'nap': 9, 'uzenet szovege': '#/0 cs#####n#st#n# j#le####eg d#l #orul#$##$$$$$##$$$$######$$$$#$$#$$$$##$$#$#$$$$$$$$$$$'}
131:{'megfigyelt': '/rossszery', 'radioamator sorszama': '2', 'azonosito': 3002, 'nap': 3, 'uzenet szovege': '#/##ross##sze##r##y ###tt #sak#ro#i# i#eig##$$#$##$$$$#$$$$$#$$###$#$$#$$$$##$$#$$###$#$#$'}
132:{'megfigyelt': 'ezkrl', 'radioamator sorszama': '7', 'azonosito': 10007, 'nap': 10, 'uzenet szovege': 'e#z#kr#l gyakor# fark#s##o###s #allats###$#$$###$$$##$$$$$$$$###$$$#$#$$##$$$$$##$$$$$$$##'}
133:{'megfigyelt': 'varmit', 'radioamator sorszama': '13', 'azonosito': 4013, 'nap': 4, 'uzenet szovege': '##v##ar#mi##t n###v#lt meg##gyel#s ren#b####tuk # f#l#zer##est$$$#$$###$$$#$$$#$$###$$$$$$'}
134:{'megfigyelt': 'verofenyes', 'radioamator sorszama': '19', 'azonosito': 8019, 'nap': 8, 'uzenet szovege': 'verofenyes n#pf##y eny#u#o i###$$##$$$$$$#$$$$$##$$$$#$###$$#$$##$$$$$#$$$#$$$$##$$$###$$$'}
135:{'megfigyelt': '1/', 'radioamator sorszama': '13', 'azonosito': 7013, 'nap': 7, 'uzenet szovege': '1/# s##e#ed#s #l#t#####te# fel #z#e### #zel#n$$$$$$$$$$$$$$#$$#$$$$$$$$$$$$##$$$##$##$$$#$'}
136:{'megfigyelt': '0/a', 'radioamator sorszama': '18', 'azonosito': 6018, 'nap': 6, 'uzenet szovege': '0/##a #ata##n tu#i ##m##n koly##k jatszo#ta# del kor##$$$$$#$$$$$$#$$$$$$$$#$$$$#$#$######'}
137:{'megfigyelt': 'aaknl', 'radioamator sorszama': '15', 'azonosito': 5015, 'nap': 5, 'uzenet szovege': 'a##a##kn#l farkasok #em jel##tkez#e#####mok ##ltak$##$$###$$$$$#$$$#$$#$$$$$$$$$$##$##$$##'}
138:{'megfigyelt': 'bt', 'radioamator sorszama': '18', 'azonosito': 1018, 'nap': 1, 'uzenet szovege': '##b##t #er#unk nagy#s#e###0 fo# ##d## ##rk#s###m#ka# ##ttu## e#y#pata#nal#$$#$#$#$$$##$$$$'}
139:{'megfigyelt': 'a', 'radioamator sorszama': '5', 'azonosito': 5005, 'nap': 5, 'uzenet szovege': 'a #at#k####fa#ka#o###em je#entke#te# n#om#k ##l####$$$$$$$$$#$$$#$$$$$#$$#$#$$$$#$##$##$##'}
140:{'megfigyelt': '1/0', 'radioamator sorszama': '17', 'azonosito': 11017, 'nap': 11, 'uzenet szovege': '1#/0 s#t##ede####o#t#eg##e#es##falka h##adt####ig#a #atak me#t#n$#$$$$##$#$##$$$$$#$#$$#$$'}
141:{'megfigyelt': '3rosz', 'radioamator sorszama': '16', 'azonosito': 3016, 'nap': 3, 'uzenet szovege': '##3#ro#sz s##lir#ny #iatt #sak#rov#d#id##g$#$$$$$$$#$#####$$#$$##$$$$$$$#$##$#$$$#$$$$#$$#'}
142:{'megfigyelt': 'oi', 'radioamator sorszama': '7', 'azonosito': 4007, 'nap': 4, 'uzenet szovege': '#o#i### #ia#t#nem v#l# me#f#gyeles re##berak#uk # f#l##e###est$$$#$#$$$$$$#$$$$##$$$$##$$$'}
143:{'megfigyelt': '0/3', 'radioamator sorszama': '9', 'azonosito': 6009, 'nap': 6, 'uzenet szovege': '0/3 a pat#kon tu#i#d#m#o##kolykok##atszot#ak del##orul#$##$#$$###$$$$$$$#$$$#$#$###$$#$##$'}
144:{'megfigyelt': 'hovihamtnm', 'radioamator sorszama': '1', 'azonosito': 4001, 'nap': 4, 'uzenet szovege': 'hoviha##m##t##n#m v####megfi#y#les rendberak#uk a####sze#el####$#$$$##$$$##$$$$#$$$$#$$$$$'}
145:{'megfigyelt': 'hovihr', 'radioamator sorszama': '3', 'azonosito': 4003, 'nap': 4, 'uzenet szovege': 'hovih#r m#att nem vo## m##figy#l#s r#ndberak#uk a##el#ze##l##t$$$$$#$$$$$#$#$#$$$#$#$$$##$'}
146:{'megfigyelt': '1/0', 'radioamator sorszama': '14', 'azonosito': 9014, 'nap': 9, 'uzenet szovege': '1/0 csak a#n#steny jel#nt ### del ko###$##$##$$#$$$$$$#$$$$$##$$#$$#$#$#$$##$$$$$$$$#$###$'}
147:{'megfigyelt': '1/csaanoy', 'radioamator sorszama': '2', 'azonosito': 9002, 'nap': 9, 'uzenet szovege': '1/##csa##a#no####y je#ent#m#g d#l#ko#ul#$$#$$###$#$#####$##$#$###$$#$#$$##$$$$$$$#$$$$###$'}
148:{'megfigyelt': 'zogori', 'radioamator sorszama': '19', 'azonosito': 10019, 'nap': 10, 'uzenet szovege': '##z###o##g###ori fa#ka#uvolte# #allats#i#$$$#$#$#$##$$$#$#$##$#$$$$$#$#$$$$$$$$#$$$$$$#$$$'}
149:{'megfigyelt': 'ab', 'radioamator sorszama': '8', 'azonosito': 1008, 'nap': 1, 'uzenet szovege': '#ab### v#rt#n# nag# s#el#20##ok h###g#f##kas#yomoka# l#tt### e## p##akn##$#$#$##$$$$$$#$$$'}
150:{'megfigyelt': 'taorvetnk', 'radioamator sorszama': '4', 'azonosito': 1004, 'nap': 1, 'uzenet szovege': 'ta#or##ve#t#nk #agy#szel 20 #ok#h#deg f#r#a#ny#m#k#t l#tt#nk##gy#pataknal$$#$$##$$#$$$$#$$'}
151:{'megfigyelt': '13/', 'radioamator sorszama': '8', 'azonosito': 11008, 'nap': 11, 'uzenet szovege': '13/# s##et#### ###tt eg# egesz fal#a hal#d# v#####a patak mente#$######$####$#$$$###$$$$#$'}
152:{'megfigyelt': '23', 'radioamator sorszama': '19', 'azonosito': 3019, 'nap': 3, 'uzenet szovege': '2#3 ####z#szeliran##miatt #s## ##vid idei##$#$$$#$$#$#$$#$##$$$$$$#$$$$#$##$$#$$$$$$$$$#$$'}
153:{'megfigyelt': 'hoviri', 'radioamator sorszama': '18', 'azonosito': 4018, 'nap': 4, 'uzenet szovege': 'hovi##r##i### ##m vo#t#meg##gy#les rend##r#ktuk#a fe#s####lest$#$$###$$$$#$$#$###$###$$#$$'}
